name,pelaajia1,pelaajia2,pelaajia3tai4,pelaajiaYli4
"Munchkin Panic",1,1,1,1
"Clinic",1,1,1,0
"Pirate Den",0,0,1,1
"Black Orchestra",1,1,1,1
"Saint Petersburg (second edition)",0,1,1,1
"Planes",0,1,1,0
"Trains: Rising Sun",0,1,1,0
"Ascension: Realms Unraveled",1,1,1,0
"ESSEN The Game: SPIEL'13",0,0,1,1
"Historia",1,0,1,1
"Destination: Neptune",0,1,1,0
"Dice Brewing",0,1,1,0
"Five Tribes",0,1,1,0
"Black Fleet",0,0,1,0
"New Bedford",1,1,1,0
"Victory in Europe",1,1,1,0
"Viceroy",0,1,1,0
"Pandemic: Contagion",0,0,1,1
"Nations: The Dice Game",1,1,1,0
"Heat",0,0,1,1
"Rise to Power",0,1,1,1
"The Lord of the Ice Garden",0,1,1,0
"DungeonQuest Revised Edition",1,1,1,0
"Sheriff of Nottingham",0,0,1,1
"Frankenstein's Bodies",0,1,1,1
"Speed Cups²",0,1,0,0
"Onward to Venus",0,0,1,1
"Tanto Cuore: Oktoberfest",0,0,0,0
"NHL Power Play Team-Building Card Game",0,1,1,0
"1914: Glory's End / When Eagles Fight",1,1,0,0
"Dragon Slayer",0,1,1,1
"Double Feature",0,0,1,1
"Karma",0,1,1,0
"Marvel Dice Masters: Uncanny X-Men",0,1,0,0
"Minuscule",0,1,1,1
"Stay Away!",0,0,0,1
"Dogs of War",0,0,1,1
"Bring Out Yer Dead",0,1,1,1
"The Institute for Magical Arts",0,1,0,0
"Billionaire Banshee",0,0,1,1
"Waggle Dance",0,1,1,0
"Hanamikoji",0,1,0,0
"Backyard Builders Treehouse",0,0,1,1
"Dodekka",0,0,1,1
"Shadow Throne",0,0,1,1
"27th Passenger: A Hunt On Rails",0,0,1,1
"Play Me: Alice in Wonderdice",0,0,1,1
"Norsaga",0,1,1,0
"Summoner Wars: Alliances Master Set",0,1,1,0
"Colt Express",0,0,1,1
"Samurai Spirit",1,0,1,1
"GEM",0,1,1,0
"TAJ",0,0,1,0
"TKO",0,0,0,0
"FLY",0,1,1,0
"Nautilus Industries",0,0,1,1
"Albion's Legacy",1,1,1,1
"Adventure Time Card Wars: Princess Bubblegum vs. Lumpy Space Princess",0,0,0,0
"Blue Max: World War I Air Combat",0,1,1,1
"Hannin Wa Odoru",0,0,1,1
"Raid & Trade",0,0,1,1
"The King's Abbey",1,1,1,1
"I Say, Holmes! (Second Edition)",0,0,1,1
"XenoShyft: Onslaught",1,1,1,0
"Code of Nine",0,0,1,0
"HUE",0,1,1,1
"Bucket King 3D",0,0,1,1
"Colors of Kasane",0,0,1,0
"Portal: The Uncooperative Cake Acquisition Game",0,1,1,0
"Panthalos",0,0,1,1
"Wake up, Cthulhu!",1,1,1,0
"Ortus Regni",0,1,0,0
"Jungle Rumble",0,1,1,0
"The Game of 49",0,0,1,1
"The Captain Is Dead",0,0,1,1
"AquaSphere",0,1,1,0
"Operation F.A.U.S.T.",0,0,1,1
"Unicorns in the Clouds",0,1,1,0
"maskmen",0,0,1,1
"Strife: Legacy of the Eternals",0,1,0,0
"Fields of Arle",1,1,0,0
"Comanchería: The Rise and Fall of the Comanche Empire",1,0,0,0
"Sellswords",0,1,0,0
"The King of Frontier",0,1,1,0
"Conan",0,1,1,1
"In a Bind",0,0,1,1
"Smash Up: Monster Smash",0,1,0,0
"The Worst Game Ever",0,0,1,1
"Dungeon Saga: Dwarf King's Quest",0,1,1,1
"Gods' Gambit",0,0,1,1
"Arcadia",0,1,1,0
"Too Many Cinderellas",0,1,1,0
"Wing Leader: Victories 1940-1942",1,1,0,0
"Ars Alchimia",0,1,1,0
"Robin",0,1,1,1
"Onitama",0,1,0,0
"ZhanGuo",0,1,1,0
"King of New York",0,0,1,1
"Simurgh",0,1,1,1
"Versailles",0,1,1,0
"BANG!: The Walking Dead",0,0,0,1
"Dungeon Bazar",0,1,1,1
"Thunderbirds",1,1,1,0
"Far Space Foundry",1,1,1,0
"Fidelitas",1,1,1,0
"Cartoon Network Fluxx",0,0,1,1
"Lanterns: The Harvest Festival",0,1,1,0
"Stuff and Nonsense",0,1,1,1
"Dungeons & Dragons Dice Masters: Battle for Faerûn",0,1,0,0
"Plus Ultra: The Court of the Emperor Charles V",0,1,1,0
"DC Comics Deck-Building Game: Rivals – Batman vs The Joker",0,1,0,0
"Star Wars: Empire vs. Rebellion",0,1,0,0
"Homeland: The Game",0,0,1,1
"Dragon Run",0,0,1,1
"The Builders: Antiquity",0,1,1,0
"Paradox",1,1,1,0
"LIE",0,0,1,1
"Red7",0,1,1,0
"Catan: Ancient Egypt",0,0,1,0
"Jäger und Späher",0,1,0,0
"7 Steps",0,1,1,0
"Timeline: American History",0,1,1,1
"Timeline: Americana",0,1,1,1
"[redacted]",0,1,1,1
"Stockpile",0,0,1,1
"Omertà, el poder de la mafia",0,1,1,1
"Lift Off! Get me off this Planet!",0,1,1,1
"Rise of Cthulhu",0,1,0,0
"New Salem",0,0,0,1
"King's Gold",0,1,1,1
"Wakanda",0,1,0,0
"Zombicide Season 3: Rue Morgue",1,1,1,1
"Dead Drop",0,0,1,0
"Pandemic Legacy: Season 1",0,1,1,0
"Chosn",0,1,1,0
"Johari",0,1,1,0
"Alchemists",0,1,1,0
"Hexemonia",0,0,1,0
"Steampunk Rally",0,1,1,1
"The U.S. Civil War",1,1,0,0
"Ninja Taisen",0,1,0,0
"Vaults",0,1,1,0
"Deus",0,1,1,0
"I Hate Zombies",0,0,1,1
"Doodle City",1,1,1,1
"Hamsterbacke",0,0,1,1
"Ciúb",0,1,1,0
"Temporum",0,1,1,1
"Super Motherload",0,1,1,0
"Mouse Guard: Swords & Strongholds",0,1,0,0
"Shadows over Normandie",0,1,0,0
"Co-Mix",0,0,1,1
"Holiday Fluxx",0,0,1,1
"BattleCON: Fate of Indines",0,1,0,0
"Masmorra de DADOS",1,1,1,1
"Smash Up: Munchkin",0,1,1,0
"Realm of Wonder",0,0,1,1
"Heroes",0,1,0,0
"Villannex",0,1,1,0
"Secret Moon",0,0,0,1
"Light Rail",0,0,0,0
"El Gaucho",0,1,1,0
"I, Spy",0,1,1,0
"Loop Inc.",1,1,1,0
"Musée",0,1,1,0
"Trickerion: Legends of Illusion",0,1,1,0
"Falling Sky: The Gallic Revolt Against Caesar",1,1,1,0
"Grand Prix",0,0,1,1
"One Night Ultimate Werewolf Daybreak",0,0,1,1
"Firefly: Shiny Dice",1,1,0,0
"Waterloo 1815: Fallen Eagles",1,1,1,0
"Yashima: Legend of the Kami Masters",0,1,1,0
"Cardline: Dinosaurs",0,1,1,1
"Cypher",0,1,1,0
"Carcassonne: Gold Rush",0,1,1,1
"Rolling Japan",0,1,1,1
"Patchwork",0,1,0,0
"Murano",0,1,1,0
"Tides of Infamy",0,1,1,0
"V-Commandos",1,1,1,0
"Monopoly: The Legend of Zelda",0,0,0,0
"XCOM: The Board Game",0,1,1,0
"Eminent Domain: Microcosm",0,1,0,0
"Eminent Domain: Battlecruisers",0,0,1,1
"Captain's Wager",0,1,1,1
"Star Wars: Armada",0,1,0,0
"Gaïa",0,1,1,0
"Coconuts Duo",0,1,0,0
"Abraca...what?",0,0,1,0
"Grog Island",0,1,1,0
"World of Yo-Ho",0,0,1,0
"Elysium",0,1,1,0
"Exoplanets",0,1,1,0
"Uruk II: Die Entwicklung Geht Weiter",0,0,0,0
"Munchkin Steampunk",0,1,1,1
"Star Wars: Imperial Assault",0,1,1,1
"SHH",0,1,1,0
"BUS",1,1,1,0
"King's Pouch",0,1,1,0
"Neptun",0,0,1,1
"Witness",0,0,1,0
"The Golden Ages",0,1,1,0
"Kryptos",0,0,1,1
"Ninja All-Stars",0,1,1,0
"Biblios Dice",0,1,1,1
"Roar-a-Saurus",0,0,1,1
"Fresh Fish",0,1,1,1
"Monstrous",0,1,1,1
"Roll For It! Deluxe Edition",0,1,1,1
"Monopoly Deal",0,0,0,0
"B-Sieged: Sons of the Abyss",0,1,1,1
"Airborne Commander",1,0,0,0
"ONUS! Rome Vs Carthage",1,1,1,0
"Mint Tin Pirates",0,1,0,0
"Mint Tin Aliens",1,1,0,0
"Wir sind das Volk!",0,1,0,0
"Dragonscroll",0,1,1,0
"Orcs Orcs Orcs",0,1,1,0
"Orongo",0,1,1,0
"Prohis",0,0,1,1
"Adventure Tours",0,1,1,0
"Melee",0,1,1,0
"Haru Ichiban",0,1,0,0
"KLASK",0,1,0,0
"Space Hulk (fourth edition)",0,1,0,0
"Liberty or Death: The American Insurrection",1,1,1,0
"Spike",0,1,1,0
"Spellcaster",0,1,0,0
"Mangrovia",0,1,1,1
"Beasty Bar",0,1,1,0
"Jolly Roger: The Game of Piracy & Mutiny",0,0,1,1
"Royals",0,1,1,1
"Matcha",0,1,0,0
"Meteor",1,1,1,1
"Dark Tales",0,1,1,0
"Bomb Squad Academy",0,0,1,1
"The Staufer Dynasty",0,1,1,1
"Hellweg westfalicus",0,0,0,0
"DragonFlame",0,1,1,1
"Bottom of the 9th",1,1,0,0
"Time of Soccer",1,1,1,0
"Artificium",0,1,1,1
"Spyfall",0,0,1,1
"Darkrock Ventures",0,0,1,1
"In Flanders Field",0,1,1,0
"Cubo",0,1,1,0
"House of Borgia",0,0,1,1
"Tramways",1,1,1,1
"Bounce-Off",0,1,1,0
"Prime Time",0,1,1,0
"Gingerdead House",0,1,1,0
"Bakerspeed",0,0,0,0
"San Juan (second edition)",0,1,1,0
"Richard I",0,0,1,1
"Skull Tales",1,1,1,0
"Antike II",0,0,1,1
"Web of Spies",0,1,1,0
"Wizards of the Wild",1,1,1,0
"Medina (second edition)",0,1,1,0
"Bellz!",0,1,1,0
"Sheep & Thief",0,1,1,0
"Ashes: Rise of the Phoenixborn",0,1,1,0
"Barony",0,1,1,0
"Magic: The Gathering – Arena of the Planeswalkers",0,1,1,1
"DC Comics Deck-Building Game: Teen Titans",0,1,1,1
"Terraforming Mars",1,1,1,1
"Grifters",0,0,1,0
"Saboteur: The Duel",1,1,0,0
"Project Dreamscape",1,1,1,0
"The World of Smog: On Her Majesty's Service",0,1,1,0
"Between Two Cities",0,0,1,1
"X-Men: Mutant Revolution",0,0,1,0
"Pandemonium",0,0,0,0
"Dragon Racer",0,1,1,0
"Love Letter: Batman",0,1,1,0
"Artifacts, Inc.",0,1,1,0
"Beyond Baker Street",0,1,1,0
"Kigi",0,1,1,0
"Epic PVP: Fantasy",0,1,1,0
"Rum & Bones",0,1,1,1
"Die Kutschfahrt zur Teufelsburg",0,0,0,1
"Race to the North Pole",0,1,1,0
"Smash Up: Pretty Pretty Smash Up",0,1,0,0
"Marvel Dice Masters: Age of Ultron",0,1,0,0
"London After Midnight",0,1,1,1
"Slaughterville",1,1,1,1
"Flick 'em Up!",0,1,1,1
"Stone Garden",0,1,1,0
"Letter Tycoon",0,1,1,1
"A Game of Thrones: The Card Game (Second Edition)",0,1,1,0
"Pixel Tactics Deluxe",0,1,1,0
"Pixel Tactics 4",0,1,0,0
"City of Spies: Estoril 1942",0,1,1,0
"Birds of a Feather",0,0,1,1
"How To Serve Man",0,1,1,1
"Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set",1,1,1,0
"Roll Player",1,1,1,0
"Defenders of the Last Stand",1,1,1,1
"RESISTOR_",0,1,0,0
"Bright Future",1,1,1,1
"Noches de Sangre",1,1,1,1
"Love Letter: The Hobbit – The Battle of the Five Armies",0,0,1,0
"Sapiens",0,1,1,0
"Deep Sea Adventure",0,0,1,1
"L'osti d'jeu",0,0,1,1
"Vault Wars",0,0,1,1
"Scythe",1,1,1,1
"Haspelknecht",0,1,1,0
"Haithabu",1,1,1,0
"Splash!",0,1,1,1
"Raiders of the North Sea",0,1,1,0
"Dark Seas",0,1,1,0
"Solarius Mission",0,1,1,0
"Floating Market",0,1,1,1
"Blood Rage",0,0,1,0
"Centauri Saga",1,1,1,0
"DRCongo",1,1,1,0
"Wombat Rescue",0,1,1,0
"Among the Stars: Revival",0,1,1,0
"Atak Zombie",0,1,1,0
"Mars Attacks: Ten-Minute Takedown",0,0,0,0
"BoardGameGeek: The Card Game",0,1,1,1
"Dungeon of Fortune",0,1,1,1
"Vast: The Crystal Caverns",1,1,1,1
"12 Days of Christmas",0,0,1,1
"The Curse of the Black Dice",0,1,1,0
"Swords and Bagpipes",0,1,1,1
"Valeria: Card Kingdoms",0,1,1,0
"Don't Mess with Cthulhu",0,0,1,1
"Lost Woods",1,1,1,1
"Bad Medicine",0,0,1,1
"Jarl: The Vikings Tile-Laying Game",0,1,0,0
"The Foreign King",0,1,1,0
"Favor of the Pharaoh",0,1,1,0
"Doctor Panic",0,0,1,1
"Cosmic Run",1,1,1,0
"Spinderella",0,1,1,0
"Captain Sonar",0,0,1,1
"Pingo Pingo",0,1,1,1
"Starfighter",0,1,0,0
"The Big Book of Madness",1,1,1,0
"Hocus",0,1,1,1
"FUSE",1,1,1,1
"Entropy",0,0,1,1
"Argonauts",1,1,1,0
"Bad Bunnies",0,0,1,1
"Commissioned",0,1,1,1
"Vienna",0,0,1,1
"Cacao",0,1,1,0
"Flying Kiwis",1,1,1,0
"Gum Gum Machine",0,0,1,0
"Think Str8!",0,0,0,0
"Thieves!",0,0,1,1
"The Voyages of Marco Polo",0,1,1,0
"Drakon (fourth edition)",0,0,1,0
"Neanderthal",1,1,1,0
"Attila",0,1,0,0
"The Grizzled",0,0,1,1
"Discoveries",0,1,1,0
"Why First?",0,0,1,1
"Project: ELITE",1,1,1,0
"Posthuman",1,1,1,0
"Kraftwagen",0,1,1,0
"Best Treehouse Ever",0,0,1,0
"Bottlecap Vikings",0,1,1,0
"Crab Stack",0,1,1,0
"The Others",0,0,1,1
"Fairytale Gloom",0,1,1,1
"MammuZ",0,0,1,1
"Burgle Bros.",1,1,1,0
"Ascension: Dawn of Champions",0,1,1,0
"Da Luigi",0,1,1,0
"Bomarzo",0,1,1,0
"Unspeakable Words (Deluxe Edition)",0,0,0,0
"Dungeons & Dragons: Temple of Elemental Evil Board Game",1,1,1,1
"Exploding Kittens",0,0,1,1
"Schrödinger's Cats",0,0,1,1
"Exploding Kittens: NSFW Deck",0,0,1,1
"Champions of Midgard",0,1,1,0
"Broom Service",0,1,1,1
"Monster Trick",0,0,0,0
"Master Fox",0,0,1,0
"Kenjin",0,1,1,0
"My Village",0,1,1,0
"Porta Nigra",0,1,1,0
"Mombasa",0,1,1,0
"Mage Wars Academy",0,1,0,0
"Mmm!",1,1,1,0
"Dragoon",0,0,1,0
"Push a Monster",0,1,1,0
"Parfum",0,1,1,0
"Queen's Architect",0,1,1,0
"Karmaka",0,1,1,0
"Piratoons",0,0,1,0
"Among Nobles",0,0,1,0
"Monster My Neighbour",0,0,1,1
"Dungeon Busters",0,0,1,1
"Pirates of the 7 Seas",0,1,1,0
"Seven7s",0,1,1,0
"Above and Below",0,1,1,0
"Dead Man's Chest",0,0,1,1
"Dragon Punch",0,1,0,0
"Quartz",0,0,1,1
"Don't Turn Your Back",0,1,1,0
"Outfoxed",1,1,1,0
"Dragonwood",0,1,1,0
"Pixel Tactics 5",0,1,0,0
"Crossing",0,0,1,1
"Catan: Traveler – Compact Edition",0,0,0,0
"The King Is Dead",0,1,1,0
"Grimslingers",1,1,1,0
"Nevermore",0,0,1,1
"Leaving Earth",1,1,1,0
"Tales & Games: Little Red Riding Hood",1,1,0,0
"Träxx",0,1,1,0
"Council of 4",0,1,1,0
"The Great War",1,1,0,0
"Monarch",0,1,1,0
"Timeline Challenge",0,1,1,1
"Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill",0,0,1,1
"Ghostbusters: The Board Game",1,1,1,0
"Spit It Out!",0,0,1,1
"DC Comics Dice Masters: War of Light",0,1,0,0
"Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire",0,1,1,0
"Loopin' Chewie",0,0,1,0
"7 Wonders Duel",0,1,0,0
"Bring Your Own Book",0,0,1,1
"Empires: Age of Discovery",0,0,1,1
"Dark Dealings",1,1,1,1
"Dune: The Dice Game",0,0,1,1
"2GM Tactics",1,1,1,0
"The Red Dragon Inn 5",0,0,1,0
"King Chocolate",0,1,1,1
"Cauldron",0,1,1,1
"Telestrations After Dark",0,0,1,1
"Swamped",0,0,1,0
"Adorable Pandaring",0,0,1,1
"Gruff",0,1,1,0
"Lobotomy",0,1,1,1
"Superfight: The Loot Crate Deck",0,0,1,1
"Holmes: Sherlock & Mycroft",0,1,0,0
"Maze Racers",0,1,0,0
"Lignum",0,1,1,0
"Force of Will",0,1,0,0
"Daxu",0,1,0,0
"Waste Knights",0,1,1,0
"Gloomhaven",1,1,1,0
"10' to Kill",0,1,1,0
"Ylandyss",0,0,1,0
"Saloon Tycoon",1,1,1,0
"Legendary Encounters: A Predator Deck Building Game",1,1,1,0
"Ion: A Compound Building Game",0,1,1,1
"Apotheca",1,1,1,0
"New York 1901",0,1,1,0
"Mogul",0,0,1,1
"Mare Nostrum: Empires",0,0,1,1
"TROLL",0,0,1,1
"Wizards of the Wild: Deluxe Edition",1,1,1,0
"Boss Monster 2: The Next Level",0,1,1,0
"Pharaoh's Gulo Gulo",0,1,1,1
"Dawn of the Zeds (Third edition)",1,1,1,0
"Celestia",0,0,1,1
"Forbidden Stars",0,1,1,0
"Mottainai",0,1,1,0
"Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons",0,0,1,1
"Valley of the Kings: Afterlife",0,1,1,0
"Rumpelstiltskin",0,1,0,0
"Trambahn",0,1,0,0
"The Undercity: An Iron Kingdoms Adventure Board Game",0,1,1,0
"W1815",1,1,0,0
"Bad Beets",0,1,1,1
"Titan Race",0,0,1,1
"Soulfall",0,1,1,0
"A Chaotic Life!",0,0,0,0
"Cuisine a la Card",0,1,1,0
"Salem",0,0,0,1
"The Village Crone",0,1,1,1
"Epic Card Game",0,1,1,0
"Vinhos Deluxe Edition",1,1,1,0
"Minerva",1,1,1,0
"The Lord of the Rings: Journey to Mordor",0,1,1,0
"Behind the Throne",0,1,1,0
"Deck Building: The Deck Building Game",0,1,0,0
"Meow",0,0,0,0
"504",0,1,1,0
"Food Chain Magnate",0,1,1,1
"Three Cheers for Master",0,1,1,1
"Pillars of Eternity: Lords of the Eastern Reach",1,1,1,0
"Hit Z Road",1,1,1,0
"The Lamps Are Going Out",1,1,1,0
"Dale of Merchants",0,1,1,0
"Zombicide: Black Plague",1,1,1,1
"Odyssey: Wrath of Poseidon",0,1,1,1
"Tides of Time",0,1,0,0
"Fleet Wharfside",0,1,1,0
"One Night Revolution",0,0,1,1
"Explorers of the North Sea",1,1,1,0
"Quadropolis",0,1,1,0
"Thrash'n Roll",0,1,1,0
"Rights",0,0,1,1
"Isle of Skye: From Chieftain to King",0,1,1,1
"Hoplomachus: Origins",1,1,0,0
"Xenon Profiteer",0,1,1,0
"Automania",0,1,1,0
"Mafia de Cuba",0,0,0,1
"Scoundrel Society",0,1,1,1
"Ninja Camp",0,1,1,0
"Cat Box",0,0,1,1
"Rattle, Battle, Grab the Loot",0,1,1,1
"The Manhattan Project: Energy Empire",0,1,1,1
"Overseers",0,0,1,1
"The Little Prince: Rising to the Stars",0,1,1,1
"Assassinorum: Execution Force",1,1,1,0
"Mission: Red Planet (Second Edition)",0,0,1,1
"Dadaocheng",0,0,1,0
"Die Legenden von Andor: Chada & Thorn",1,1,0,0
"Survive: Space Attack!",0,0,1,0
"Ekö",0,1,1,0
"The Manhattan Project: Chain Reaction",1,1,1,1
"Frostgrave",0,1,1,0
"IKI",0,1,1,0
"Samara",0,1,1,1
"WWE Superstar Showdown",0,1,1,1
"Ice Cool",0,1,1,0
"Terrible Monster",0,1,0,0
"Shuffle Heroes",0,1,0,0
"13 Days: The Cuban Missile Crisis",0,1,0,0
"Raptor",0,1,0,0
"Signorie",0,1,1,0
"Bang! The Dice Game: The Walking Dead",0,0,1,1
"Karnivore Koala",0,1,1,1
"Warehouse 51",0,0,1,1
"They Come Unseen",0,1,1,1
"Haleakala",0,1,0,0
"A Feast for Odin",1,1,1,0
"Smash Up: It's Your Fault!",0,0,0,0
"Burger Boss",0,0,1,1
"Achaia",0,1,1,1
"The Last Spike",0,0,1,1
"Marvel Dice Masters: The Amazing Spider-Man",0,1,0,0
"Rush & Bash",0,1,1,1
"Apocalypse Chaos",1,1,1,0
"Small Star Empires",0,1,1,0
"SCAPE",0,0,1,1
"A Study in Emerald (second edition)",0,0,1,1
"London Dread",0,1,1,0
"Gwent: Monsters and Scoia'tael",0,1,0,0
"100 Swords: The Red Dragon's Dungeon",0,1,0,0
"Adventure Time Fluxx",0,1,1,1
"Batman Fluxx",0,1,1,1
"World's Fair 1893",0,1,1,0
"Side Quest",0,0,0,0
"Spheres of Influence: Struggle for Global Supremacy",0,1,1,1
"Unusual Suspects",0,0,1,1
"Lunarchitects",1,1,1,1
"Star Trek: Five-Year Mission",0,1,1,1
"Bruti",0,1,1,0
"Vs System 2PCG: The Marvel Battles",0,1,1,0
"Codenames",0,0,1,1
"Push It",0,1,1,0
"BATTALIA: The Creation",0,1,1,0
"The Great Dinosaur Rush",0,0,1,1
"Unfair",0,1,1,1
"Dojo Kun",1,1,1,0
"Wonky",0,0,1,1
"One Deck Dungeon",1,1,0,0
"Cthulhu Realms",0,1,1,0
"Bretagne",0,1,1,0
"Rome: City of Marble",0,1,1,0
"Stronghold (2nd edition)",0,1,0,0
"Dice City",1,1,1,0
"Risk: Game of Thrones",0,1,1,1
"Arcadia Quest: Inferno",0,0,1,0
"Tail Feathers",0,1,0,0
"Stellar Conflict",0,1,1,0
"The Producer: 1940-1944",1,1,1,0
"JurassAttack!",0,1,0,0
"Avalanche at Yeti Mountain",0,1,1,1
"Agility",0,1,0,0
"Virus!",0,1,1,1
"Siggil",1,1,1,0
"Expo 1906",1,1,1,0
"Rolling America",1,1,1,0
"OctoDice",1,1,1,0
"Warhammer: Age of Sigmar",0,1,0,0
"The 7th Continent",1,1,1,0
"Elfenroads",0,0,1,1
"Zena 1814",0,0,1,1
"Shakespeare",0,1,1,0
"Exceed: Red Horizon – Reese & Heidi vs. Vincent & Nehtali",0,1,0,0
"Carcassonne: Star Wars",0,1,1,0
"Tumult Royale",0,1,1,0
"Steam Time",0,1,1,0
"The Bloody Inn",1,1,1,0
"Game of Trains",0,1,1,0
"Evil Genius: Deathray",0,0,1,1
"Automobiles",0,1,1,1
"Dreamwell",1,1,1,0
"Teenage Mutant Ninja Turtles: Shadows of the Past",0,1,1,1
"Mighty Monsters",0,0,0,0
"Munchkin: The Nightmare Before Christmas",0,0,0,0
"Tiny Epic Western",0,0,1,0
"Kitty Paw",0,1,1,0
"Ponzi Scheme",0,0,1,1
"Joraku",0,0,1,0
"Lutèce",0,1,1,1
"One Night Ultimate Vampire",0,0,1,1
"Potion Explosion",0,1,1,0
"Crimson Creek",0,0,1,1
"Pocket Invaders",0,1,1,0
"Wrath of Dragons",0,0,1,1
"Brick Party",0,1,1,1
"Council of Blackthorn",0,1,1,1
"Burano",0,1,1,0
"BrilliAnts",1,1,1,1
"Fury of Dracula (third edition)",0,1,1,1
"KUMO Hogosha",0,1,1,0
"Mysterium",0,0,1,1
"Completto",0,1,1,0
"Cornwall",0,1,1,0
"Team Play",0,0,1,1
"Dr. Eureka",0,1,1,0
"Mint Tin Mini Apocalypse",0,1,0,0
"Taverna",0,1,1,1
"Hack Trick",0,1,1,0
"CVlizations",0,0,1,1
"Peloponnes Card Game",1,1,1,1
"Warhammer Quest: The Adventure Card Game",1,1,1,0
"Snowblind: Race for the Pole",0,1,1,0
"Masmorra: Dungeons of Arcadia",0,1,1,1
"Runebound (Third Edition)",1,1,1,0
"Beasty Bar: New Beasts in Town",0,1,1,0
"The Pursuit of Happiness",1,1,1,0
"Pi mal Pflaumen",0,0,1,1
"The Prodigals Club",0,1,1,1
"Inhabit the Earth",0,1,1,0
"Kodama: The Tree Spirits",0,1,1,1
"Tatsu",0,1,0,0
"3 sind eine zu viel!",0,1,1,0
"Gipfelstürmer",0,1,1,0
"Portal of Heroes",0,1,1,1
"Through the Ages: A New Story of Civilization",0,1,1,0
"Germania Magna: Border in Flames",0,1,1,0
"Antarctica",0,1,1,0
"Cardline: Marvel",0,1,1,1
"Carcassonne: Over Hill and Dale",0,1,1,1
"BANG! The Duel",0,1,0,0
"Dingo's Dreams",0,1,1,0
"Histrio",0,1,1,1
"Evolution: Climate",0,1,1,1
"Treasure Hunter",0,0,1,1
"AYA",1,1,1,0
"Hoax (second edition)",0,0,1,1
"Agent Decker",1,0,0,0
"Star Trek: Frontiers",1,1,1,0
"Thief's Market",0,0,1,1
"Rome: Rise to Power",0,0,1,0
"Skyliners",0,1,1,0
"M.U.L.E. The Board Game",0,1,1,0
"Star Realms: Colony Wars",0,1,0,0
"Watson & Holmes",0,0,1,1
"DC Comics Dice Masters: World's Finest",0,1,0,0
"Grand Austria Hotel",0,1,1,0
"Hengist",0,1,0,0
"Qwinto",0,1,1,1
"Morocco",0,1,1,0
"Adventure Land",0,1,1,0
"Karuba",0,1,1,0
"Spookies",0,1,1,0
"Factory Funner",1,0,1,0
"Viticulture Essential Edition",1,1,1,1
"A Game of Gnomes",0,1,1,0
"Dice Drivin'",0,1,1,1
"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",0,1,0,0
"Deep Space D-6",1,0,0,0
"Dungeons & Dragons Dice Masters: Faerûn Under Siege",0,0,0,0
"Timeline: Star Wars",0,1,1,1
"Oh My Goods!",0,1,1,0
"Risk: Star Wars Edition",0,1,0,0
"Firefly Fluxx",0,1,1,1
"Aloha Pioha",1,1,1,0
"Perfect Alibi",0,0,1,1
"ManaSurge",0,0,1,1
"Justice League: Hero Dice – Batman",1,1,1,0
"Justice League: Hero Dice – Superman",1,0,0,0
"Mega Civilization",0,0,0,1
"Ave Roma",0,0,1,1
"Spaceteam",0,0,1,1
"Dead Last",0,0,0,1
"In the Name of Odin",0,0,1,1
"Wings for the Baron (second edition)",1,1,1,1
"Greedy Greedy Goblins",0,0,1,0
"Liguria",0,1,1,0
"Ascension: Dreamscape",0,1,1,0
"Keep",0,1,1,0
"Anachrony",1,1,1,0
"Loot N Run",0,1,1,1
"Minecraft Card Game?",0,1,1,0
"Die fiesen 7",0,1,1,1
"Tavarua",1,1,1,1
"Burger Up",0,1,1,0
"Healthy Heart Hospital",1,1,1,1
"Mythic Battles: Pantheon",0,1,1,0
"4 Gods",0,1,1,0
"The Dresden Files Cooperative Card Game",1,1,1,1
"Here, Kitty, Kitty!",0,0,1,1
"Marvel Dice Masters: Civil War",0,1,0,0
"Star Wars: Rebellion",0,1,1,0
"Covert",0,1,1,0
"The Horus Heresy: Betrayal at Calth",0,1,0,0
"Quests of Valeria",0,1,1,0
"Pathfinder Adventure Card Game: Mummy's Mask – Base Set",0,1,1,0
"Nerdy Inventions",0,0,0,0
"Taluva Deluxe",0,1,1,0
"Draconis Invasion",1,1,1,1
"Avignon: A Clash of Popes",0,1,0,0
"Complots",0,1,1,1
"Ravenous River",0,0,0,1
"Topoum",0,1,1,0
"Simon's Cat Card Game",0,0,0,0
"Secret Hitler",0,0,0,1
"Incómodos Invitados",0,1,1,1
"Alienation",0,1,1,0
"Sea of Clouds",0,1,1,0
"Tales & Games: The Pied Piper",0,0,1,1
"Red Flags",0,0,1,1
"Cavern Tavern",1,1,1,1
"Mi Tierra: New Era",0,1,1,1
"Saltlands",0,1,1,1
"Yeti",0,1,1,1
"Starving Artists",0,1,1,0
"Virus",1,1,1,0
"XenoShyft: Dreadmire",1,1,1,0
"Munchkin Marvel",0,0,1,1
"The Butterfly Garden",0,0,1,0
"Tyrants of the Underdark",0,1,1,0
"100 Swords: The Blue Mammoth's Dungeon",0,1,0,0
"Zany Penguins",0,0,1,1
"My First Stone Age",0,1,1,0
"West of Africa",0,0,1,0
